pattern,gene,rank,cogaps_weight,contrast_scope,cell_type,mean_log2fc_stim_vs_ctrl,median_log2fc_stim_vs_ctrl,n_pairs,n_up_pairs,n_down_pairs,n_zero_pairs,sign_consistency,wilcoxon_pvalue,direction,evidence_strength,wilcoxon_fdr
Pattern6,CD74,1,13.929192543029785,by_cell_type,CD4 T cells,-0.04941069880505866,-0.043859971332445014,8,4,4,0,0.5,0.640625,down_in_stim,weak_or_mixed,0.6826331967213115
Pattern6,CD74,1,13.929192543029785,by_cell_type,CD8 T cells,0.04115308070606929,-0.013978983906596909,5,2,3,0,0.6,1.0,up_in_stim,weak_or_mixed,1.0
Pattern6,CD74,1,13.929192543029785,by_cell_type,Dendritic cells,-0.2486174225670418,-0.22669634179261422,6,0,6,0,1.0,0.03125,down_in_stim,suggestive,0.0490301724137931
Pattern6,CD74,1,13.929192543029785,by_cell_type,FCGR3A+ Monocytes,0.3233119885767464,0.35198138092641607,6,5,1,0,0.8333333333333334,0.0625,up_in_stim,moderate,0.0803319209039548
Pattern6,CD74,1,13.929192543029785,by_cell_type,Megakaryocytes,0.9778702778434498,0.9778702778434498,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,CD74,1,13.929192543029785,by_cell_type,NK cells,-0.3676877344872209,-0.37451425261865623,8,1,7,0,0.875,0.1484375,down_in_stim,moderate,0.1810698726541555
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,B cells,-0.7271407390257487,-0.7127771524450823,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,CD14+ Monocytes,-0.493687090009554,-0.5051009473542827,8,0,8,0,1.0,0.0078125,down_in_stim,moderate,0.020547326589595377
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,CD4 T cells,0.0017540368058972522,-0.03722738583594776,8,4,4,0,0.5,1.0,up_in_stim,weak_or_mixed,1.0
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,CD8 T cells,-0.13208433451589557,-0.14339993990941657,5,1,4,0,0.8,0.4375,down_in_stim,suggestive,0.4878982843137255
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,Dendritic cells,-0.7710911828220821,-0.7362361714720871,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,FCGR3A+ Monocytes,-0.33130344279059365,-0.3642033305451928,6,1,5,0,0.8333333333333334,0.0625,down_in_stim,moderate,0.0803319209039548
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,Megakaryocytes,0.1814636377008485,0.1814636377008485,1,1,0,0,1.0,,up_in_stim,suggestive,
Pattern6,HLA-DRA,2,11.721813201904297,by_cell_type,NK cells,-0.5360381228974596,-0.8095245575013088,8,3,5,0,0.625,0.109375,down_in_stim,moderate,0.13747410220994474
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,B cells,-0.6478074531741786,-0.6836790119287652,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,CD14+ Monocytes,-0.10375191547512475,-0.09720784561550566,8,2,6,0,0.75,0.1484375,down_in_stim,suggestive,0.1810698726541555
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,CD4 T cells,-0.16822776351651036,-0.07485650392854515,8,3,5,0,0.625,0.546875,down_in_stim,suggestive,0.6010341183574879
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,CD8 T cells,-2.414321801171425,-0.44637976234905175,5,1,4,0,0.8,0.3125,down_in_stim,strong,0.35635964912280704
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,Dendritic cells,-0.612381316618181,-0.6188534201547737,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,FCGR3A+ Monocytes,-0.01860659511520435,-0.026934714169659202,6,3,3,0,0.5,1.0,down_in_stim,weak_or_mixed,1.0
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,Megakaryocytes,3.8993926242885006,3.8993926242885006,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,HLA-DRB1,3,10.026764869689941,by_cell_type,NK cells,-0.5604067248653859,-0.46278083715624163,8,1,7,0,0.875,0.109375,down_in_stim,strong,0.13747410220994474
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,B cells,-0.22033301536894778,-0.2063522511455691,8,1,7,0,0.875,0.0234375,down_in_stim,suggestive,0.0490301724137931
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,CD14+ Monocytes,0.3031477463903527,0.2597855656382748,8,7,1,0,0.875,0.0234375,up_in_stim,moderate,0.0490301724137931
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,CD4 T cells,0.29769216551866373,0.3300164909500163,8,6,2,0,0.75,0.078125,up_in_stim,moderate,0.09901636490250697
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,CD8 T cells,0.15825539976681108,0.31872210400913303,5,3,2,0,0.6,0.3125,up_in_stim,weak_or_mixed,0.35635964912280704
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,Dendritic cells,-0.5095853734327754,-0.3405130307784239,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,FCGR3A+ Monocytes,0.4078107994972588,0.2949782744556302,6,5,1,0,0.8333333333333334,0.0625,up_in_stim,moderate,0.0803319209039548
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,Megakaryocytes,3.8993926242885006,3.8993926242885006,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,HLA-DPA1,4,8.553972244262695,by_cell_type,NK cells,-0.5412448300361872,-0.3068050892413119,8,1,7,0,0.875,0.0234375,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,B cells,-0.5194344960339026,-0.49574242115101086,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,CD14+ Monocytes,-0.08573494968660911,-0.10048052800662433,8,3,5,0,0.625,0.3828125,down_in_stim,weak_or_mixed,0.43436331047381543
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,CD4 T cells,-0.8307340813253421,-0.7135670836023227,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,CD8 T cells,-1.0521020317653569,-0.9691106045918847,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.0803319209039548
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,Dendritic cells,-0.44000892052363155,-0.3580413482613434,6,0,6,0,1.0,0.03125,down_in_stim,moderate,0.0490301724137931
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,FCGR3A+ Monocytes,0.1378956750222254,0.012393847605129515,6,3,3,0,0.5,0.5625,up_in_stim,weak_or_mixed,0.6137589928057554
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,Megakaryocytes,-0.2157735404068566,-0.2157735404068566,1,0,1,0,1.0,,down_in_stim,suggestive,
Pattern6,HLA-DPB1,5,8.350872039794922,by_cell_type,NK cells,-2.8181422525609277,-1.5531381156373274,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,FTL,6,7.1249098777771,by_cell_type,B cells,-0.925740020974422,-0.8218382879384096,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,FTL,6,7.1249098777771,by_cell_type,CD14+ Monocytes,-0.604903657267645,-0.5751191166642826,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,FTL,6,7.1249098777771,by_cell_type,CD4 T cells,-0.671531719426218,-0.6680025334571393,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,FTL,6,7.1249098777771,by_cell_type,CD8 T cells,-0.7888354557232727,-0.7397202165468251,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.0803319209039548
Pattern6,FTL,6,7.1249098777771,by_cell_type,Dendritic cells,-0.4946768045828482,-0.5708221172266859,6,1,5,0,0.8333333333333334,0.0625,down_in_stim,moderate,0.0803319209039548
Pattern6,FTL,6,7.1249098777771,by_cell_type,FCGR3A+ Monocytes,-0.6844409423777827,-0.6948111792041063,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,FTL,6,7.1249098777771,by_cell_type,Megakaryocytes,-0.2730577877128404,-0.2730577877128404,1,0,1,0,1.0,,down_in_stim,moderate,
Pattern6,FTL,6,7.1249098777771,by_cell_type,NK cells,-0.7394631680025365,-0.81937274878912,8,1,7,0,0.875,0.015625,down_in_stim,strong,0.038018048128342245
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,B cells,-1.3098243441406336,-1.2582921425349785,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,CD14+ Monocytes,-1.133141654337639,-1.0824018232817014,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,CD4 T cells,-0.845984476155722,-0.8403689297802117,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,CD8 T cells,-1.0021307651834175,-0.9182330838954496,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.0803319209039548
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,Dendritic cells,-1.080423242998389,-0.9944972104603984,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,FCGR3A+ Monocytes,-1.0869520560166464,-1.1057151303919106,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,Megakaryocytes,0.468200785918107,0.468200785918107,1,1,0,0,1.0,,up_in_stim,moderate,
Pattern6,FTH1,7,3.3403337001800537,by_cell_type,NK cells,-0.6397938651378916,-0.6964991210954503,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,B cells,-1.1963218221515708,-1.204510374691984,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,CD14+ Monocytes,-0.6186657711597809,-0.6340487258389147,8,1,7,0,0.875,0.015625,down_in_stim,strong,0.038018048128342245
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,CD4 T cells,-1.3546263351578465,-0.47799910075357666,8,4,4,0,0.5,0.3125,down_in_stim,weak_or_mixed,0.35635964912280704
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,CD8 T cells,1.7274276533139115,0.0,5,2,2,1,0.4,0.875,up_in_stim,weak_or_mixed,0.9027777777777778
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,Dendritic cells,-1.0173984302821744,-1.0504479476553321,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,FCGR3A+ Monocytes,-0.7946059870747767,-0.8251889890923332,6,1,5,0,0.8333333333333334,0.0625,down_in_stim,strong,0.0803319209039548
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,Megakaryocytes,0.0,0.0,1,0,0,1,1.0,,mixed_or_unclear,weak_or_mixed,
Pattern6,HLA-DQB1,8,2.6832683086395264,by_cell_type,NK cells,1.2606100644705618,-0.6505771148075361,8,3,4,1,0.5,1.0,up_in_stim,weak_or_mixed,1.0
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,B cells,-0.7411058585931118,-0.8163699895181855,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,CD14+ Monocytes,-1.5466987605632654,-1.5255323381283494,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,CD4 T cells,-0.6073799271502784,-0.592141269920222,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,CD8 T cells,-0.5180223489678845,-0.4884144173616427,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.0803319209039548
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,Dendritic cells,-1.0680027255884637,-1.058679915592819,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,FCGR3A+ Monocytes,-1.2759696853826972,-1.2630831989260072,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,Megakaryocytes,0.6391114972590355,0.6391114972590355,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,ACTB,9,2.4280312061309814,by_cell_type,NK cells,-0.40242536629756875,-0.3476425544438113,8,1,7,0,0.875,0.0546875,down_in_stim,moderate,0.0803319209039548
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,B cells,-0.847830196787047,-0.9023779250613959,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,CD14+ Monocytes,-0.5468487195184568,-0.4150859860233638,8,1,7,0,0.875,0.078125,down_in_stim,strong,0.09901636490250697
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,CD4 T cells,-1.9430762498204923,-1.2326509177215543,8,1,7,0,0.875,0.0546875,down_in_stim,strong,0.0803319209039548
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,CD8 T cells,-1.5120880810570507,-0.9008439346061605,5,2,3,0,0.6,0.625,down_in_stim,weak_or_mixed,0.6754750593824228
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,Dendritic cells,-0.991915410770539,-0.9819850449158753,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,FCGR3A+ Monocytes,0.1604604352785417,-0.15058428270010404,6,3,3,0,0.5,0.84375,up_in_stim,weak_or_mixed,0.8725142045454546
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,Megakaryocytes,0.0,0.0,1,0,0,1,1.0,,mixed_or_unclear,weak_or_mixed,
Pattern6,HLA-DQA1,10,2.136806011199951,by_cell_type,NK cells,-0.5067037112415786,-0.2069122467241158,8,2,4,2,0.5,0.6875,down_in_stim,weak_or_mixed,0.7308703271028038
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,B cells,-0.029037051205184516,-0.049585986235831214,8,3,5,0,0.625,0.7421875,down_in_stim,weak_or_mixed,0.7835158062645011
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,CD14+ Monocytes,0.7392248793000176,0.682080271848629,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,CD4 T cells,-0.14597982018095945,-0.12727338484572304,8,3,5,0,0.625,0.1953125,down_in_stim,suggestive,0.23202921018276762
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,CD8 T cells,-0.8360093458519525,-0.9032070327042216,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.0803319209039548
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,Dendritic cells,0.3434458926444168,0.23522553709486527,6,6,0,0,1.0,0.03125,up_in_stim,moderate,0.0490301724137931
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,FCGR3A+ Monocytes,0.7701647073904384,0.8181774130587138,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,Megakaryocytes,-1.7441400692576092,-1.7441400692576092,1,0,1,0,1.0,,down_in_stim,strong,
Pattern6,HSP90AB1,11,1.6027287244796753,by_cell_type,NK cells,-0.867260536834032,-0.8982141603869724,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,B cells,-1.528930978107665,-1.515480052981773,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,CD14+ Monocytes,-0.31151609938878,-0.409573448622953,8,2,6,0,0.75,0.0546875,down_in_stim,moderate,0.0803319209039548
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,CD4 T cells,-0.6374670721403092,-0.5191159369454459,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,CD8 T cells,-0.6846224232772091,-0.731310037042892,5,0,4,1,0.8,0.125,down_in_stim,strong,0.15455163043478262
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,Dendritic cells,-0.9066040943074082,-0.9975106653339463,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,FCGR3A+ Monocytes,-1.2927088472224202,-1.2291130658776632,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,Megakaryocytes,0.0,0.0,1,0,0,1,1.0,,mixed_or_unclear,weak_or_mixed,
Pattern6,HLA-DMA,12,1.5560996532440186,by_cell_type,NK cells,-3.6660363506775346,-4.362834614968699,8,1,7,0,0.875,0.078125,down_in_stim,strong,0.09901636490250697
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,B cells,0.29660143866514277,0.2627393611139919,8,7,1,0,0.875,0.0234375,up_in_stim,moderate,0.0490301724137931
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,CD14+ Monocytes,0.8709979613984209,0.8383458611185812,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,CD4 T cells,0.10495791202341698,0.07908516548961142,8,5,3,0,0.625,0.1953125,up_in_stim,suggestive,0.23202921018276762
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,CD8 T cells,0.23936997435383453,0.1608228964717,5,3,2,0,0.6,0.3125,up_in_stim,weak_or_mixed,0.35635964912280704
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,Dendritic cells,1.5414242774538887,1.5375033653007124,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,FCGR3A+ Monocytes,0.9420608313699651,1.0019085823144769,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,Megakaryocytes,1.7098301665516011,1.7098301665516011,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,HSP90AA1,13,1.5335209369659424,by_cell_type,NK cells,0.06428486848750925,-0.045965066086516515,8,4,4,0,0.5,1.0,up_in_stim,weak_or_mixed,1.0
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,B cells,-0.5839741917415744,-0.5596284016651412,8,1,7,0,0.875,0.015625,down_in_stim,strong,0.038018048128342245
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,CD14+ Monocytes,-1.4584955888220372,-1.4255046020622153,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,CD4 T cells,-0.395681757075095,-0.4304785740578474,8,0,8,0,1.0,0.0078125,down_in_stim,moderate,0.020547326589595377
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,CD8 T cells,0.02731619779639267,-0.11496308545621403,5,2,3,0,0.6,0.8125,up_in_stim,weak_or_mixed,0.8479071100917431
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,Dendritic cells,-0.6866401538038037,-0.7447152377244359,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,FCGR3A+ Monocytes,-1.1775565181847696,-1.1980014280700084,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.0490301724137931
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,Megakaryocytes,-5.072928689090549,-5.072928689090549,1,0,1,0,1.0,,down_in_stim,strong,
Pattern6,ACTG1,14,1.3129987716674805,by_cell_type,NK cells,-0.43308717452679835,-0.43003888359052755,8,0,8,0,1.0,0.0078125,down_in_stim,moderate,0.020547326589595377
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,B cells,-0.8570367253066249,-0.8987905358952899,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020547326589595377
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,CD14+ Monocytes,-0.5581013860026695,-0.5135034876459681,8,1,7,0,0.875,0.015625,down_in_stim,strong,0.038018048128342245
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,CD4 T cells,-0.06966329323810605,-0.12163782085621833,8,2,6,0,0.75,0.4609375,down_in_stim,weak_or_mixed,0.5102836070559611
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,CD8 T cells,-0.28527085961288456,-0.20101452154232113,5,2,3,0,0.6,0.4375,down_in_stim,weak_or_mixed,0.4878982843137255
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,Dendritic cells,0.2370780334518582,0.4301442261404018,6,4,2,0,0.6666666666666666,0.5625,up_in_stim,suggestive,0.6137589928057554
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,FCGR3A+ Monocytes,0.1022879007002242,0.201339807728786,6,4,2,0,0.6666666666666666,0.4375,up_in_stim,suggestive,0.4878982843137255
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,Megakaryocytes,0.0,0.0,1,0,0,1,1.0,,mixed_or_unclear,weak_or_mixed,
Pattern6,HERPUD1,15,1.283128023147583,by_cell_type,NK cells,0.793467695330619,0.8494951518882221,8,7,1,0,0.875,0.015625,up_in_stim,strong,0.038018048128342245
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,B cells,9.961508572789903,8.679956052453523,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,CD14+ Monocytes,9.182842009914804,8.356681802818404,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,CD4 T cells,9.446099045104521,8.447754060449546,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,CD8 T cells,9.941720437898354,10.738328086990974,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,Dendritic cells,11.601300093375087,10.405905198172013,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,FCGR3A+ Monocytes,4.966500652858229,4.9116838666769755,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,Megakaryocytes,7.507708832606994,7.507708832606994,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,CXCL10,1,8.178586959838867,by_cell_type,NK cells,11.190575191596311,11.14976098819621,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG15,2,7.897768497467041,by_cell_type,B cells,5.193834522909405,5.15576919024263,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG15,2,7.897768497467041,by_cell_type,CD14+ Monocytes,6.973226009646226,6.948121795810569,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG15,2,7.897768497467041,by_cell_type,CD4 T cells,4.728695241407676,4.637218833145979,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,ISG15,2,7.897768497467041,by_cell_type,CD8 T cells,4.5860875863447506,4.7415826057468315,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,ISG15,2,7.897768497467041,by_cell_type,Dendritic cells,6.190763134556248,6.322000036762355,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,ISG15,2,7.897768497467041,by_cell_type,FCGR3A+ Monocytes,5.9486051000351665,5.875016166053417,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,ISG15,2,7.897768497467041,by_cell_type,Megakaryocytes,2.080630671141134,2.080630671141134,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,ISG15,2,7.897768497467041,by_cell_type,NK cells,4.216121740090505,4.199884011446022,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,B cells,7.378231772165099,8.824959454407283,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,CD14+ Monocytes,5.4151855949330425,5.519930966328014,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,CD4 T cells,6.463725173374235,5.380501604349462,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,CD8 T cells,6.321976021457992,9.002591234109582,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,Dendritic cells,7.351287310504074,7.70989526264899,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,FCGR3A+ Monocytes,3.844050923901617,3.996517786372757,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,Megakaryocytes,5.418417090337793,5.418417090337793,1,1,0,0,1.0,,up_in_stim,strong,
Pattern7,APOBEC3A,3,7.342130184173584,by_cell_type,NK cells,7.203319679077563,8.76938383087959,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,B cells,8.60328354779118,8.5108410754547,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,CD14+ Monocytes,5.380178794553938,5.320824068274351,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,CD4 T cells,5.267983782749381,4.615962939076674,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020547326589595377
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,CD8 T cells,7.014008944759593,4.761633713908807,5,5,0,0,1.0,0.0625,up_in_stim,strong,0.0803319209039548
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,Dendritic cells,5.816605437382024,5.530726304736563,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
Pattern7,IFITM3,4,6.818960666656494,by_cell_type,FCGR3A+ Monocytes,3.680071486836814,3.3718596954877897,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.0490301724137931
