"gene","pattern","rank","cogaps_weight","contrast_scope","cell_type","mean_log2fc_stim_vs_ctrl","median_log2fc_stim_vs_ctrl","n_pairs","n_up_pairs","n_down_pairs","n_zero_pairs","sign_consistency","wilcoxon_pvalue","direction","evidence_strength","wilcoxon_fdr"
"HSP90AA1","Pattern5",14,0.837141454219818,"by_cell_type","CD14+ Monocytes",0.870997961398421,0.838345861118581,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"HSP90AA1","Pattern5",14,0.837141454219818,"by_cell_type","CD4 T cells",0.104957912023417,0.0790851654896114,8,5,3,0,0.625,0.183430618982178,"up_in_stim","suggestive",0.212779518019327
"HSP90AA1","Pattern5",14,0.837141454219818,"by_cell_type","CD8 T cells",0.239369974353835,0.1608228964717,5,3,2,0,0.6,0.280712665268496,"up_in_stim","weak_or_mixed",0.319241854619074
"HSP90AA1","Pattern5",14,0.837141454219818,"by_cell_type","Dendritic cells",1.54142427745389,1.53750336530071,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"HSP90AA1","Pattern5",14,0.837141454219818,"by_cell_type","FCGR3A+ Monocytes",0.942060831369965,1.00190858231448,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"HSP90AA1","Pattern5",14,0.837141454219818,"by_cell_type","Megakaryocytes",1.7098301665516,1.7098301665516,1,1,0,0,1,NA,"up_in_stim","strong",NA
"HSP90AA1","Pattern5",14,0.837141454219818,"by_cell_type","NK cells",0.0642848684875093,-0.0459650660865165,8,4,4,0,0.5,1,"up_in_stim","weak_or_mixed",1
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","B cells",0.57837469702712,0.530007667863741,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","CD14+ Monocytes",1.06564013264821,0.932305224104485,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","CD4 T cells",-0.121525504514666,-0.0826820233966075,8,0,8,0,1,0.0142661867014469,"down_in_stim","suggestive",0.0355341828269169
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","CD8 T cells",0.295560778632448,-0.0482550464698139,5,2,3,0,0.6,1,"up_in_stim","weak_or_mixed",1
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","Dendritic cells",0.0477651878872859,-0.0425044103125822,6,2,4,0,0.666666666666667,1,"up_in_stim","weak_or_mixed",1
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","FCGR3A+ Monocytes",1.12993312119938,1.06889718545415,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","Megakaryocytes",0,0,1,0,0,1,1,NA,"mixed_or_unclear","weak_or_mixed",NA
"CREM","Pattern5",15,0.809237122535706,"by_cell_type","NK cells",0.0957238746103275,0.111031446837484,8,4,4,0,0.5,0.62406453246517,"up_in_stim","weak_or_mixed",0.659818229637654
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","B cells",-0.641257787297679,-0.584754039586043,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","CD14+ Monocytes",0.090825306035456,0.143366776477224,8,6,2,0,0.75,0.183430618982178,"up_in_stim","weak_or_mixed",0.212779518019327
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","CD4 T cells",-0.0494106988050587,-0.043859971332445,8,4,4,0,0.5,0.62406453246517,"down_in_stim","weak_or_mixed",0.659818229637654
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","CD8 T cells",0.0411530807060693,-0.0139789839065969,5,2,3,0,0.6,1,"up_in_stim","weak_or_mixed",1
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","Dendritic cells",-0.248617422567042,-0.226696341792614,6,0,6,0,1,0.0360316862182336,"down_in_stim","suggestive",0.0545853156888165
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","FCGR3A+ Monocytes",0.323311988576746,0.351981380926416,6,5,1,0,0.833333333333333,0.0591720678258594,"up_in_stim","moderate",0.0736928206665611
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","Megakaryocytes",0.97787027784345,0.97787027784345,1,1,0,0,1,NA,"up_in_stim","strong",NA
"CD74","Pattern6",1,13.9291925430298,"by_cell_type","NK cells",-0.367687734487221,-0.374514252618656,8,1,7,0,0.875,0.141482121482793,"down_in_stim","moderate",0.169321337906673
"HLA-DRA","Pattern6",2,11.7218132019043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA-DRB1","Pattern6",3,10.0267648696899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA-DPA1","Pattern6",4,8.5539722442627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HLA-DPB1","Pattern6",5,8.35087203979492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","B cells",-0.925740020974422,-0.82183828793841,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","CD14+ Monocytes",-0.604903657267645,-0.575119116664283,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","CD4 T cells",-0.671531719426218,-0.668002533457139,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","CD8 T cells",-0.788835455723273,-0.739720216546825,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0736928206665611
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","Dendritic cells",-0.494676804582848,-0.570822117226686,6,1,5,0,0.833333333333333,0.0591720678258594,"down_in_stim","moderate",0.0736928206665611
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","FCGR3A+ Monocytes",-0.684440942377783,-0.694811179204106,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0545853156888165
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","Megakaryocytes",-0.27305778771284,-0.27305778771284,1,0,1,0,1,NA,"down_in_stim","moderate",NA
"FTL","Pattern6",6,7.1249098777771,"by_cell_type","NK cells",-0.739463168002537,-0.81937274878912,8,1,7,0,0.875,0.0208625823327655,"down_in_stim","strong",0.048401191012016
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","B cells",-1.30982434414063,-1.25829214253498,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","CD14+ Monocytes",-1.13314165433764,-1.0824018232817,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","CD4 T cells",-0.845984476155722,-0.840368929780212,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","CD8 T cells",-1.00213076518342,-0.91823308389545,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0736928206665611
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","Dendritic cells",-1.08042324299839,-0.994497210460398,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0545853156888165
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","FCGR3A+ Monocytes",-1.08695205601665,-1.10571513039191,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0545853156888165
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","Megakaryocytes",0.468200785918107,0.468200785918107,1,1,0,0,1,NA,"up_in_stim","moderate",NA
"FTH1","Pattern6",7,3.34033370018005,"by_cell_type","NK cells",-0.639793865137892,-0.69649912109545,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"HLA-DQB1","Pattern6",8,2.68326830863953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","B cells",-0.741105858593112,-0.816369989518186,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","CD14+ Monocytes",-1.54669876056327,-1.52553233812835,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","CD4 T cells",-0.607379927150278,-0.592141269920222,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","CD8 T cells",-0.518022348967884,-0.488414417361643,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0736928206665611
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","Dendritic cells",-1.06800272558846,-1.05867991559282,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0545853156888165
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","FCGR3A+ Monocytes",-1.2759696853827,-1.26308319892601,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0545853156888165
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","Megakaryocytes",0.639111497259035,0.639111497259035,1,1,0,0,1,NA,"up_in_stim","strong",NA
"ACTB","Pattern6",9,2.42803120613098,"by_cell_type","NK cells",-0.402425366297569,-0.347642554443811,8,1,7,0,0.875,0.058707408431205,"down_in_stim","moderate",0.0736928206665611
"HLA-DQA1","Pattern6",10,2.13680601119995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","B cells",-0.0290370512051845,-0.0495859862358312,8,3,5,0,0.625,0.726286148878805,"down_in_stim","weak_or_mixed",0.761943608384483
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","CD14+ Monocytes",0.739224879300018,0.682080271848629,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","CD4 T cells",-0.145979820180959,-0.127273384845723,8,3,5,0,0.625,0.183430618982178,"down_in_stim","suggestive",0.212779518019327
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","CD8 T cells",-0.836009345851953,-0.903207032704222,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0736928206665611
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","Dendritic cells",0.343445892644417,0.235225537094865,6,6,0,0,1,0.0360316862182336,"up_in_stim","moderate",0.0545853156888165
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","FCGR3A+ Monocytes",0.770164707390438,0.818177413058714,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","Megakaryocytes",-1.74414006925761,-1.74414006925761,1,0,1,0,1,NA,"down_in_stim","strong",NA
"HSP90AB1","Pattern6",11,1.60272872447968,"by_cell_type","NK cells",-0.867260536834032,-0.898214160386972,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"HLA-DMA","Pattern6",12,1.55609965324402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","B cells",0.296601438665143,0.262739361113992,8,7,1,0,0.875,0.0299739735865559,"up_in_stim","moderate",0.0545853156888165
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","CD14+ Monocytes",0.870997961398421,0.838345861118581,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","CD4 T cells",0.104957912023417,0.0790851654896114,8,5,3,0,0.625,0.183430618982178,"up_in_stim","suggestive",0.212779518019327
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","CD8 T cells",0.239369974353835,0.1608228964717,5,3,2,0,0.6,0.280712665268496,"up_in_stim","weak_or_mixed",0.319241854619074
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","Dendritic cells",1.54142427745389,1.53750336530071,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","FCGR3A+ Monocytes",0.942060831369965,1.00190858231448,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","Megakaryocytes",1.7098301665516,1.7098301665516,1,1,0,0,1,NA,"up_in_stim","strong",NA
"HSP90AA1","Pattern6",13,1.53352093696594,"by_cell_type","NK cells",0.0642848684875093,-0.0459650660865165,8,4,4,0,0.5,1,"up_in_stim","weak_or_mixed",1
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","B cells",-0.583974191741574,-0.559628401665141,8,1,7,0,0.875,0.0208625823327655,"down_in_stim","strong",0.048401191012016
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","CD14+ Monocytes",-1.45849558882204,-1.42550460206222,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","CD4 T cells",-0.395681757075095,-0.430478574057847,8,0,8,0,1,0.0142661867014469,"down_in_stim","moderate",0.0355341828269169
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","CD8 T cells",0.0273161977963927,-0.114963085456214,5,2,3,0,0.6,0.787406490666269,"up_in_stim","weak_or_mixed",0.817456169924791
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","Dendritic cells",-0.686640153803804,-0.744715237724436,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0545853156888165
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","FCGR3A+ Monocytes",-1.17755651818477,-1.19800142807001,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0545853156888165
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","Megakaryocytes",-5.07292868909055,-5.07292868909055,1,0,1,0,1,NA,"down_in_stim","strong",NA
"ACTG1","Pattern6",14,1.31299877166748,"by_cell_type","NK cells",-0.433087174526798,-0.430038883590528,8,0,8,0,1,0.0142661867014469,"down_in_stim","moderate",0.0355341828269169
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","B cells",-0.857036725306625,-0.89879053589529,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0355341828269169
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","CD14+ Monocytes",-0.558101386002669,-0.513503487645968,8,1,7,0,0.875,0.0208625823327655,"down_in_stim","strong",0.048401191012016
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","CD4 T cells",-0.069663293238106,-0.121637820856218,8,2,6,0,0.75,0.441208519505878,"down_in_stim","weak_or_mixed",0.482831964742281
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","CD8 T cells",-0.285270859612885,-0.201014521542321,5,2,3,0,0.6,0.41849223344682,"down_in_stim","weak_or_mixed",0.461706105378828
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","Dendritic cells",0.237078033451858,0.430144226140402,6,4,2,0,0.666666666666667,0.529368106184798,"up_in_stim","suggestive",0.573129202962741
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","FCGR3A+ Monocytes",0.102287900700224,0.201339807728786,6,4,2,0,0.666666666666667,0.401678166469773,"up_in_stim","suggestive",0.445577419635868
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","Megakaryocytes",0,0,1,0,0,1,1,NA,"mixed_or_unclear","weak_or_mixed",NA
"HERPUD1","Pattern6",15,1.28312802314758,"by_cell_type","NK cells",0.793467695330619,0.849495151888222,8,7,1,0,0.875,0.0208625823327655,"up_in_stim","strong",0.048401191012016
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","B cells",9.9615085727899,8.67995605245352,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","CD14+ Monocytes",9.1828420099148,8.3566818028184,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","CD4 T cells",9.44609904510452,8.44775406044955,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","CD8 T cells",9.94172043789835,10.738328086991,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","Dendritic cells",11.6013000933751,10.405905198172,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","FCGR3A+ Monocytes",4.96650065285823,4.91168386667698,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","Megakaryocytes",7.50770883260699,7.50770883260699,1,1,0,0,1,NA,"up_in_stim","strong",NA
"CXCL10","Pattern7",1,8.17858695983887,"by_cell_type","NK cells",11.1905751915963,11.1497609881962,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","B cells",5.19383452290941,5.15576919024263,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","CD14+ Monocytes",6.97322600964623,6.94812179581057,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","CD4 T cells",4.72869524140768,4.63721883314598,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","CD8 T cells",4.58608758634475,4.74158260574683,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","Dendritic cells",6.19076313455625,6.32200003676236,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","FCGR3A+ Monocytes",5.94860510003517,5.87501616605342,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","Megakaryocytes",2.08063067114113,2.08063067114113,1,1,0,0,1,NA,"up_in_stim","strong",NA
"ISG15","Pattern7",2,7.89776849746704,"by_cell_type","NK cells",4.2161217400905,4.19988401144602,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","B cells",7.3782317721651,8.82495945440728,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","CD14+ Monocytes",5.41518559493304,5.51993096632801,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","CD4 T cells",6.46372517337424,5.38050160434946,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","CD8 T cells",6.32197602145799,9.00259123410958,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","Dendritic cells",7.35128731050408,7.70989526264899,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","FCGR3A+ Monocytes",3.84405092390162,3.99651778637276,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","Megakaryocytes",5.41841709033779,5.41841709033779,1,1,0,0,1,NA,"up_in_stim","strong",NA
"APOBEC3A","Pattern7",3,7.34213018417358,"by_cell_type","NK cells",7.20331967907756,8.76938383087959,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","B cells",8.60328354779118,8.5108410754547,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","CD14+ Monocytes",5.38017879455394,5.32082406827435,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","CD4 T cells",5.26798378274938,4.61596293907667,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","CD8 T cells",7.01400894475959,4.76163371390881,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","Dendritic cells",5.81660543738202,5.53072630473656,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","FCGR3A+ Monocytes",3.68007148683681,3.37185969548779,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","Megakaryocytes",5.41841709033779,5.41841709033779,1,1,0,0,1,NA,"up_in_stim","strong",NA
"IFITM3","Pattern7",4,6.81896066665649,"by_cell_type","NK cells",3.63070013450189,4.02617593982206,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","B cells",10.384236373071,12.0883425240887,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","CD14+ Monocytes",7.99198226933305,7.57276164718846,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","CD4 T cells",6.31495790603546,6.34553545691401,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","CD8 T cells",9.34113848123842,12.7487402163565,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","Dendritic cells",10.0114057166306,10.4369656031828,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","FCGR3A+ Monocytes",7.56217836809324,5.60791173736818,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","Megakaryocytes",6.14182556548164,6.14182556548164,1,1,0,0,1,NA,"up_in_stim","strong",NA
"RSAD2","Pattern7",5,5.69578123092651,"by_cell_type","NK cells",6.75369056779124,5.4890525071212,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","B cells",5.8342378864126,5.99298819336244,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","CD14+ Monocytes",7.69932187653032,7.49657433757152,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","CD4 T cells",4.08073378350305,4.11954443844103,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","CD8 T cells",2.67553732022827,2.64084266824229,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","Dendritic cells",10.7054611785266,10.8522237625245,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","FCGR3A+ Monocytes",3.52501409558771,3.6556251184119,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","Megakaryocytes",5.82499633124696,5.82499633124696,1,1,0,0,1,NA,"up_in_stim","strong",NA
"TNFSF10","Pattern7",6,5.41906595230103,"by_cell_type","NK cells",2.77761857496375,2.72043513749394,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","B cells",1.72447972664266,1.74648284671337,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","CD14+ Monocytes",1.31672293405697,1.35216108132841,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","CD4 T cells",2.21162071099681,2.30076258893308,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","CD8 T cells",2.1715948336069,1.90803985007239,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","Dendritic cells",0.910808615474915,0.998499993247605,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","FCGR3A+ Monocytes",0.804704623727197,0.829216538606092,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","Megakaryocytes",3.0164072968235,3.0164072968235,1,1,0,0,1,NA,"up_in_stim","strong",NA
"SAT1","Pattern7",7,5.01239681243896,"by_cell_type","NK cells",2.66391908352822,2.68005541267185,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","B cells",2.91349697580301,2.88785531156524,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","CD14+ Monocytes",4.99983187742008,5.28799673071488,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","CD4 T cells",2.73610597700943,2.72680915158706,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0355341828269169
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","CD8 T cells",3.4380711945876,3.28468016533591,5,5,0,0,1,0.0590582290905367,"up_in_stim","strong",0.0736928206665611
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","Dendritic cells",3.71553300899118,3.7649038808127,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","FCGR3A+ Monocytes",4.40261434419511,4.39734475303705,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0545853156888165
"ISG20","Pattern7",8,4.72870779037476,"by_cell_type","Megakaryocytes",2.86554693038775,2.86554693038775,1,1,0,0,1,NA,"up_in_stim","strong",NA
